artist,name,id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
EDEN,sex (catching feelings),26ZX2JrAb8AFbr8FFfAsO7,2016-08-19,75,0.413,0.521,9,-4.469,1,0.0466,0.162,0.0,0.323,0.532,103.391,218808,4
Junior H,Mente Positiva,3WQilym5Vi4ypxb70vx0eY,2020-03-27,75,0.576,0.604,5,-7.558,0,0.047,0.27,0.0,0.176,0.734,99.746,192391,3
SZA,The Weekend,6gU9OKjOE7ghfEd55oRO57,2017-06-09,75,0.487,0.366,8,-9.405,0,0.0531,0.241,0.0,0.126,0.161,68.191,272187,5
Kanye West,Father Stretch My Hands Pt. 1,4KW1lqgSr8TKrvBII0Brf8,2016-06-10,75,0.724,0.573,7,-4.113,1,0.0549,0.118,0.0,0.538,0.438,113.088,135920,4
Lil Tjay,Zoo York (feat. Fivio Foreign & Pop Smoke),3Ddny34bFoYBb8dIGq5lwp,2020-05-08,75,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
Junior H,Ella,0tKl8ZVM6xJkhznvJAS3Nq,2019-10-31,75,0.478,0.732,4,-4.342,0,0.0779,0.363,3.34e-06,0.0768,0.664,184.819,259403,3
Khalid,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,2018-10-18,75,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
Doja Cat,Juicy,7f5trao56t7sB7f14QDTmp,2019-11-07,75,0.786,0.652,0,-2.607,1,0.0669,0.102,0.0,0.0697,0.483,170.031,203093,4
Rain Recordings,Forest Rain,6ADPydLM8fmi6fjO9ZXAb8,2019-09-06,75,0.0771,1.0,3,-16.54,0,0.0508,0.902,0.613,0.845,1e-05,171.623,170000,4
Sam Smith,Too Good At Goodbyes,3VlbOrM6nYPprVvzBZllE5,2017-11-03,75,0.681,0.372,5,-8.237,1,0.0432,0.64,0.0,0.169,0.476,91.873,201000,4
The Kid LAROI,Let Her Go,0c6SqvH32BMgbEFvpHc2gs,2019-12-06,75,0.763,0.542,3,-6.753,0,0.148,0.639,0.0,0.113,0.504,142.031,122113,4
Tyla Yaweh,High Right Now (feat. Wiz Khalifa) - Remix,5DPASDOoVakOcD8EIhb46T,2020-01-31,75,0.737,0.548,4,-7.003,0,0.0498,0.0127,9.76e-06,0.176,0.156,160.058,175759,4
Juice WRLD,Maze,4mUIe9gfsdtsVP2zFIl74x,2019-03-08,75,0.674,0.726,11,-3.813,0,0.141,0.126,1.56e-06,0.115,0.443,160.067,144090,4
XXXTENTACION,I Don't Wanna Do This Anymore,5de9Ho64dovuQI8Uhn5gPD,2017-05-16,75,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,87561,4
BENEE,Glitter,23TPP1eeElFfvYVznskwCY,2019-06-28,75,0.801,0.589,7,-5.157,1,0.0485,0.0863,0.0,0.162,0.58,116.934,180147,4
Kevin Abstract,Peach,5JRMqkR82k2fdDEAim9SCN,2019-04-25,75,0.646,0.681,7,-5.847,1,0.0764,0.683,4.84e-06,0.107,0.421,131.896,176732,4
XXXTENTACION,Riot,4aOOExMBUyxKnEYb39SrTg,2020-06-01,75,0.509,0.542,3,-8.027,0,0.442,0.019,0.00639,0.23,0.151,97.767,78681,4
BROCKHAMPTON,BLEACH,0dWOFwdXrbBUYqD9DLsoyK,2017-12-15,75,0.595,0.657,1,-6.498,0,0.183,0.462,0.000597,0.437,0.718,156.093,273151,4
Lil Uzi Vert,That Way,5raTDhlbxFDnpn89bxArdH,2020-03-01,75,0.719,0.611,7,-5.01,0,0.0403,0.0582,0.0,0.155,0.489,129.962,212354,4
Kanye West,Follow God,2QpGZOhTCHHiKmpSO9FW4h,2019-10-25,75,0.529,0.9,1,-3.503,1,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,104591,4
Pop Smoke,Aim For The Moon (feat. Quavo),6O7fPYTsb2mY0PiFt2ymDB,2020-07-03,75,0.713,0.605,11,-7.487,1,0.107,0.497,3.46e-06,0.115,0.432,142.025,175756,4
Rex Orange County,Corduroy Dreams,02tvc9CFnTyHuSRlGeNv9w,2016-11-07,75,0.608,0.305,4,-14.037,1,0.053,0.653,0.0,0.103,0.222,113.818,206975,4
Pop Smoke,Welcome To The Party,0fIffclhgJC5h8AdMMVvkp,2019-07-26,75,0.637,0.723,2,-5.547,1,0.091,0.0134,7.87e-05,0.196,0.228,143.013,214960,4
Lil Skies,Magic,5NqOsPI4rA9Bl6LcCftzI2,2019-07-24,75,0.647,0.706,6,-6.023,0,0.137,0.264,0.0,0.114,0.577,153.973,182338,4
Pop Smoke,Enjoy Yourself (feat. Karol G),3NWrHCwvyII4fTx05PN3IO,2020-07-03,75,0.764,0.676,11,-6.761,0,0.0927,0.389,0.0,0.215,0.461,97.02,197938,4
Taylor Swift,Cruel Summer,1BxfuPKGuaTgP7aM0Bbdwr,2019-08-23,75,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,178427,4
Green Day,Boulevard of Broken Dreams,5GorCbAP4aL0EJ16frG2hd,2017-11-17,75,0.496,0.682,8,-4.095,1,0.0294,0.00552,2.94e-05,0.0589,0.474,167.06,262333,4
Jaden,Falling For You with Justin Bieber,24MWSatP5sTylISvJONhnB,2020-08-28,75,0.69,0.541,4,-9.259,1,0.042,0.721,4.64e-05,0.112,0.787,130.024,222717,4
Blake Shelton,Happy Anywhere (feat. Gwen Stefani),2DwbFtfC6sXBiVDPmju8Dd,2020-07-24,75,0.538,0.745,8,-5.774,1,0.0387,0.1,0.0,0.063,0.669,165.755,170173,4
ILLENIUM,Nightlight,06kxa3al7bUqRRo5nAFduZ,2020-08-28,75,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,222400,4
Chloe x Halle,Do It,1bRjwdtScY2eMe9uMmsOkG,2020-05-14,75,0.701,0.668,5,-7.287,0,0.0516,0.0916,2.09e-06,0.111,0.553,82.978,176787,4
Mac Miller,Blue World,2hwOoMtWPtTSSn6WHV7Vp5,2020-01-17,75,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,209440,4
Blanco Brown,The Git Up,2KKijf6Ett4kmVNJze2roh,2019-10-10,75,0.847,0.678,9,-8.635,1,0.109,0.0669,0.0,0.274,0.811,97.984,200594,4
Sam Hunt,Hard To Forget,10xuH52YSXHWFwCaF1fsDd,2020-04-03,75,0.689,0.689,4,-5.517,1,0.045,0.23,0.0,0.57,0.664,130.069,204760,4
Travis Scott,WAKE UP,20MuVazoNMv6xjKPnRFOxG,2018-08-03,75,0.741,0.645,11,-5.116,0,0.0963,0.192,0.0,0.163,0.488,149.07,231964,4
ILLENIUM,In Your Arms (with X Ambassadors),70YPzqSEwJvAIQ6nMs1cjY,2019-08-16,75,0.404,0.806,2,-4.75,1,0.0496,0.198,0.0,0.114,0.112,148.036,220730,4
100 gecs,money machine,61bwFjzXGG1x2aZsANdLyl,2019-05-31,75,0.68,0.659,6,-7.186,1,0.151,0.229,0.0,0.474,0.75,98.877,114460,4
DaBaby,PICK UP (feat. Quavo),5gNOINI5dXZVom2b36LMOd,2020-04-17,75,0.915,0.612,1,-4.535,1,0.407,0.0944,0.0,0.115,0.758,129.93,118547,4
Ricky Montgomery,Mr Loverman,0MF5QHFzTUM2dYm6J7Vngt,2016-04-08,75,0.639,0.526,0,-6.697,1,0.0256,0.245,2.43e-05,0.25,0.488,130.033,216880,3
Jameson Rodgers,Some Girls,54eUv9Q3D9MZuOGS5PSflp,2018-01-19,75,0.431,0.831,8,-5.108,1,0.0474,0.0791,0.0,0.312,0.352,167.96,184893,4
jxdn,So What!,0t66WOHS2gTyP9UnjFTqra,2020-07-16,75,0.598,0.662,4,-5.797,1,0.048,0.00301,0.000167,0.0812,0.531,174.937,141207,4
Lil Nas X,Rodeo,4ak7xjvBeBOcJGWFDX9w5n,2019-06-21,75,0.706,0.679,9,-5.614,1,0.0324,0.139,6.98e-05,0.465,0.657,140.081,158707,4
Natanael Cano,Arriba,6MOjqs7ngSnZz3J5GZLAfm,2020-05-05,75,0.579,0.577,7,-7.896,0,0.101,0.313,0.0,0.113,0.184,112.287,174643,4
Conan Gray,The Story,5GVPVxgdgTKJFxSxLVIw1A,2020-03-20,75,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,245267,4
A Boogie Wit da Hoodie,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",733c1CWmIGymoQXdp7Us88,2020-02-14,75,0.819,0.654,11,-6.665,0,0.136,0.517,0.0,0.0996,0.455,133.503,188563,4
French Montana,Cold (feat. Tory Lanez),5wMh9hhqKQ4JfqLuvqAC7s,2020-05-01,75,0.881,0.785,2,-5.4,1,0.102,0.0121,0.0,0.0849,0.178,105.972,219465,4
$NOT,Moon & Stars (feat. Maggie Lindemann),3oGbHF3Kdwf3AsRCbBjUxu,2020-03-06,75,0.713,0.47,9,-8.698,1,0.0864,0.606,1.35e-05,0.306,0.0825,84.518,187587,4
Lil Dicky,Freaky Friday (feat. Chris Brown),10Igtw8bSDyyFs7KIsKngZ,2018-03-15,75,0.755,0.599,8,-5.042,1,0.224,0.147,0.0,0.109,0.755,133.123,216632,4
Dayglow,Hot Rod,0zePbRMJ9sd7wsZRlbPQua,2019-11-14,75,0.707,0.767,7,-7.072,1,0.0323,0.0279,0.000295,0.169,0.832,139.985,204014,4
Bhad Bhabie,Geek'd (feat. Lil Baby),3nQQotHU6YtE0Z4kiMNoW8,2018-09-18,75,0.855,0.562,9,-7.099,0,0.299,0.485,7.89e-06,0.112,0.193,164.053,133691,4
JACKBOYS,WHAT TO DO? (feat. Don Toliver),4AO1XhrgJczQ9bNVxdfKQe,2019-12-27,75,0.643,0.594,9,-5.191,0,0.0312,0.0695,1.46e-05,0.115,0.195,118.037,250142,4
Rod Wave,Girl Of My Dreams,65QRS8iMQ1TsQ93fPZIZ4i,2020-04-03,75,0.586,0.547,4,-7.383,0,0.095,0.502,0.0,0.0963,0.35,75.911,159817,4
Hugh Jackman,The Greatest Show,4ylWMuGbMXNDgDd8lErEle,2017-12-08,75,0.417,0.824,11,-7.36,0,0.105,0.000239,0.0545,0.0725,0.4,157.92,302147,4
Drake,Pain 1993 (with Playboi Carti),6Kj17Afjo1OKJYpf5VzCeo,2020-05-01,75,0.825,0.373,5,-5.532,0,0.108,0.163,0.0,0.368,0.12,77.271,149078,4
Drake,Teenage Fever,6n3HGiq4v35D6eFOSwqYuo,2017-03-18,75,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,219692,4
blackbear,if i were u (with Lauv),0CF1RH8dQKuK2lQPSQw2lZ,2020-08-19,75,0.666,0.628,8,-5.613,1,0.0623,0.144,0.0,0.189,0.767,82.992,186468,4
Summer Walker,Come Thru (with Usher),3TTMUI5dFcbeNSDTTDY9M8,2019-10-04,75,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,181013,4
Russ,CIVIL WAR - Bonus,0IUgswE9wJaY4QIQZEDTKe,2020-01-31,75,0.923,0.597,7,-6.827,1,0.262,0.102,0.0,0.109,0.496,101.044,144507,4
Tate McRae,that way,7l97ElWmIdVHWUaOeeU5ZC,2020-01-24,75,0.453,0.383,0,-11.015,1,0.163,0.728,0.0,0.387,0.333,105.029,175027,4
Ali Gatie,What If I Told You That I Love You,74D7JUfU6HYeMx4bZhsHnG,2020-01-24,75,0.605,0.365,7,-11.144,1,0.111,0.63,6.83e-06,0.0554,0.224,84.628,193668,4
Lil Nas X,Panini,1000nHvUdawXuUHgBod4Wv,2019-09-13,75,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,114893,4
Junior H,Disfruto Lo Malo,7LH2UUuyMHt7035PLZQ8wx,2019-10-31,75,0.68,0.633,6,-6.861,0,0.0317,0.518,0.0,0.103,0.707,109.743,187353,3
A Boogie Wit da Hoodie,Bleed,5XzombolzpiaOSTdj1W0VS,2020-06-19,75,0.698,0.572,2,-7.735,1,0.198,0.135,0.0,0.154,0.391,71.446,176959,4
Chase Rice,Lonely If You Are,5TI10v8sy9VPp5YhVRVK1f,2020-01-24,75,0.681,0.726,7,-5.1,1,0.0453,0.162,0.0,0.119,0.819,84.98,176729,4
Polo G,Through Da Storm,3NqCEpT8xsHdzpiRlM1kpS,2019-06-07,75,0.71,0.49,1,-9.832,1,0.246,0.128,0.0,0.0942,0.621,74.351,195587,4
YNW Melly,Mixed Personalities (feat. Kanye West),6vWEAOUSxohKxhp0K1BsxL,2019-01-18,75,0.661,0.44,2,-9.104,1,0.0803,0.457,0.0,0.128,0.352,149.937,230400,4
Russ,BEST ON EARTH (feat. BIA) - Bonus,0xKBkLcF71uUQeTA7FSu4A,2020-01-31,75,0.846,0.748,5,-3.512,0,0.078,0.188,0.0,0.093,0.597,90.006,160720,4
Auli'i Cravalho,How Far I'll Go,6mb6lVLNrcUgLnEN8QnDJd,2016-11-18,75,0.571,0.307,1,-10.958,0,0.0499,0.649,0.0,0.178,0.108,83.72,163387,4
YG,"Go Loko (feat. Tyga, Jon Z)",1kK6DwzyXJSp58u5HYWwuD,2019-05-24,75,0.88,0.67,2,-5.177,1,0.0468,0.325,4.17e-06,0.0662,0.131,101.008,299227,4
Rae Sremmurd,Black Beatles,6fujklziTHa8uoM5OQSfIo,2016-08-12,75,0.794,0.632,0,-6.163,1,0.0649,0.142,0.0,0.128,0.355,145.926,291893,4
Bazzi,Why,7lozLnUfzcgEpMMVQI7yhA,2018-04-12,75,0.676,0.67,8,-6.584,1,0.0374,0.353,0.0,0.103,0.54,113.01,148260,4
Lil Peep,Awful Things,7Hr2XoaGpIMKbNXCZDZ3le,2017-08-15,75,0.368,0.796,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.181,170.033,214427,4
Kanye West,Wash Us In The Blood,7mEUjhl6aTztdHCrxoTgBG,2020-06-30,75,0.67,0.847,10,-4.85,1,0.409,0.184,0.0,0.304,0.381,137.22,189827,4
Billie Eilish,hostage,1WsEgieHsWWndAzLkmV105,2017-12-22,75,0.427,0.123,9,-15.228,0,0.0497,0.868,3.12e-05,0.0732,0.0394,129.565,229426,5
Bankrol Hayden,Rich Bitch,2E9Ox6JbcKtRhDJ5cC2QeV,2020-06-26,75,0.765,0.824,4,-5.559,0,0.0873,0.0741,0.0,0.0651,0.859,176.005,117133,4
Tyler Childers,Feathered Indians,2tgQaL85WoRfgEa4hFQgrE,2017-08-04,75,0.536,0.574,7,-6.705,1,0.0254,0.75,0.00277,0.105,0.877,87.194,224947,4
Teqkoi,You Broke My Heart Again,3jZDWsoxRHzzp3DYV8qeXE,2018-10-13,75,0.451,0.143,3,-15.685,1,0.235,0.956,0.0,0.195,0.233,149.509,103400,4
Dan + Shay,Tequila,42fw0rxRO2xbesF6mJfd4Y,2018-06-22,75,0.489,0.581,11,-5.731,1,0.0281,0.0312,0.0,0.132,0.494,86.016,196747,4
City Girls,Act Up,3A2yGHWIzmGEIolwonU69h,2018-11-16,75,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
Post Malone,On The Road (feat. Meek Mill & Lil Baby),12Fkyg9lpmaz2zmKOfw2Y2,2019-09-06,75,0.442,0.737,7,-5.046,1,0.109,0.0589,0.0,0.102,0.21,112.93,218320,5
Carly Pearce,I Hope You’re Happy Now,0Al3wN3keprGTSgG8NBwjr,2020-02-14,75,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,198689,4
Kanye West,Violent Crimes,3s7MCdXyWmwjdcWh7GWXas,2018-06-01,75,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.813,215320,4
Avenue Beat,F2020,7opTGnWVJcm1e5mWWOldpg,2020-08-14,75,0.702,0.597,2,-7.067,1,0.207,0.587,3.62e-06,0.112,0.383,85.016,181852,4
Migos,Bad and Boujee (feat. Lil Uzi Vert),4Km5HrUvYTaSUfiSGPJeQR,2017-01-27,75,0.927,0.665,11,-5.313,1,0.244,0.061,0.0,0.123,0.175,127.076,343150,4
Kane Brown,What Ifs (feat. Lauren Alaina),7zVCrzzEJU7u24sbJPXA5W,2016-12-02,75,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,4
Sista Prod,"Eyes Blue Like The Atlantic, Pt. 2 (feat. Powfu, Alec Benjamin & Rxseboy)",1eCTQhsNA31FcwyNcJcf86,2020-08-13,75,0.702,0.616,6,-4.903,1,0.326,0.686,0.0,0.145,0.507,80.482,156188,4
XXXTENTACION,NUMB,01TnVDiet1DFTsyWKUKovl,2018-03-16,75,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,186268,4
Lee Brice,Rumor,56eGOeSsqdg3FLxdo83TwV,2017-11-03,75,0.655,0.56,9,-6.857,1,0.0486,0.749,0.0,0.115,0.599,140.975,198440,4
Morgan Wallen,Up Down (feat. Florida Georgia Line),3EWMoDIm6lzuR0zQKtuCJX,2018-04-27,75,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,197253,4
Lil Baby,Close Friends (Lil Baby & Gunna),5nzhL67GpF9szXWg5y509A,2018-10-05,75,0.676,0.578,10,-4.669,0,0.375,0.0509,0.0,0.0796,0.698,158.896,203881,4
Brent Faiyaz,Fuck The World (Summer in London),2CzUlaKN1mvb0szagSR3ux,2020-02-07,75,0.679,0.281,3,-15.506,0,0.184,0.873,0.00335,0.215,0.234,74.996,236704,4
Playboi Carti,Magnolia,1e1JKLEDKP7hEQzJfNAgPl,2017-04-14,75,0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,181812,4
NLE Choppa,Shotta Flow 5,1orjH4IkSH9VrWmRCToKV8,2020-06-12,75,0.806,0.749,1,-5.268,1,0.328,0.0838,0.0,0.0621,0.77,140.032,145167,4
KYLE,iSpy (feat. Lil Yachty),2EEeOnHehOozLq4aS0n6SL,2016-12-02,75,0.746,0.653,7,-6.745,1,0.289,0.378,0.0,0.229,0.672,75.016,253107,4
Ella Mai,Trip,6CTWathupIiDs7U4InHnDA,2018-10-12,75,0.477,0.61,11,-5.628,0,0.144,0.225,0.0,0.107,0.358,79.882,213993,4
Juice WRLD,Feeling,2Jh3UqxnHJMyzMzku4uOtE,2019-03-08,75,0.712,0.515,10,-6.004,0,0.0857,0.234,0.0,0.205,0.563,160.0,201920,4
Gunna,COOLER THAN A BITCH (feat. Roddy Ricch),5LHHKZOwV8XW4LJP2C64mw,2020-05-22,75,0.837,0.586,11,-8.521,0,0.0807,0.281,0.0,0.134,0.618,117.066,197000,4
Lil Baby,Sum 2 Prove,2u3EyuCqqV31woqGvO9LBz,2020-01-10,75,0.823,0.552,4,-7.57,0,0.324,0.0174,0.0,0.122,0.418,124.038,205760,4
G-Eazy,Moana,1Tfxi7N3DW4zvAuVjt9g8X,2020-04-29,75,0.753,0.502,1,-6.879,1,0.264,0.0439,1.54e-06,0.128,0.349,205.895,178217,4
Nicki Minaj,Yikes,75dLEqanQTupF3dtP9exT5,2020-02-07,75,0.911,0.637,8,-8.381,1,0.447,0.0409,3.68e-05,0.238,0.66,149.996,156882,4
Brett Young,In Case You Didn't Know,10M2Ex445zw585Ducldzkw,2017-02-10,75,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,224853,4
Luke Combs,Even Though I'm Leaving,5Fhe63YOMZsGdB3CgCDuBi,2019-11-08,75,0.554,0.755,2,-6.04,1,0.0319,0.225,0.0,0.301,0.624,77.962,225253,4
Lil Skies,Havin My Way (feat. Lil Durk),0oH0OIeKJSAT5bdFkbz20A,2020-03-04,75,0.802,0.737,6,-4.862,0,0.0757,0.275,0.0,0.113,0.712,127.014,211654,4
Lil Baby,Woah,598yNsG1JFrGd4n2kMoz7F,2019-11-08,75,0.882,0.602,11,-5.554,1,0.245,0.0177,0.0,0.178,0.43,142.959,183011,4
Miguel,Sky Walker (feat. Travis Scott),5WoaF1B5XIEnWfmb5NZikf,2017-12-01,75,0.674,0.506,6,-10.532,1,0.0434,0.173,0.0,0.0866,0.183,145.965,259333,4
Rich The Kid,Plug Walk,1ZAyjvIk9YiD76yYy0TEG6,2018-03-30,75,0.876,0.519,11,-6.531,1,0.143,0.202,0.0,0.108,0.158,94.981,175230,4
Taylor Swift,I Forgot That You Existed,43rA71bccXFGD4C8GOpIlN,2019-08-23,75,0.664,0.316,5,-10.345,1,0.519,0.298,2.03e-06,0.0812,0.541,92.875,170640,4
Lil Yachty,Yacht Club (feat. Juice WRLD),5R2rsbwCDXORX2tLfprRmM,2018-10-19,74,0.721,0.508,7,-7.496,1,0.394,0.317,0.0,0.153,0.457,159.911,166343,4
The Head and the Heart,Honeybee,5CalS8Gn69OOrR9aiw0ZO9,2019-05-17,74,0.642,0.52,9,-7.886,1,0.0387,0.118,0.000509,0.552,0.488,136.014,196055,4
Polo G,I Know,40j4RoqmLiivqzRObbQ4BF,2020-05-15,74,0.807,0.665,5,-5.249,0,0.276,0.0919,0.0,0.0788,0.557,164.964,176575,4
awfultune,I Met Sarah in the Bathroom,0mr8FAnN9X70p5KRUwMIJx,2019-07-31,74,0.663,0.408,0,-10.861,1,0.163,0.901,0.000691,0.16,0.227,90.191,121375,4
Bankrol Hayden,Brothers (feat. Luh Kel),49O5AqdaIGmnfz2d8TXL7Z,2020-06-26,74,0.889,0.483,8,-10.332,1,0.227,0.376,0.0,0.088,0.761,120.995,131853,4
Alicia Keys,So Done (feat. Khalid),3X3TlieuOl8aWzw2HeigUo,2020-08-14,74,0.399,0.459,7,-6.359,0,0.0938,0.813,0.0,0.11,0.375,82.528,235785,4
Tyler Childers,Lady May,3t5OV1asJHmOlf23T08CLv,2017-08-04,74,0.539,0.16,3,-13.285,1,0.0329,0.881,0.000268,0.105,0.322,81.446,183533,4
Lil Peep,Gym Class,08AJ0xQv5LRZsvXf1Jkr2y,2019-04-11,74,0.622,0.347,8,-13.292,1,0.0649,0.507,0.00421,0.0841,0.0757,75.512,217000,4
Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,2018-06-22,74,0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937,228720,4
Justin Timberlake,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",1WkMMavIMc4JZ8cfMmxHkI,2016-09-23,74,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547,4
Young Thug,Bad Bad Bad (feat. Lil Baby),1GeNui6m825V8jP4uKiIaH,2019-08-16,74,0.974,0.596,6,-8.888,1,0.184,0.0976,0.0,0.151,0.892,111.959,149040,4
GoldLink,Crew (feat. Brent Faiyaz & Shy Glizzy),15EPc80XuFrb2LmOzGjuRg,2017-03-24,74,0.728,0.607,1,-8.417,0,0.132,0.133,0.0,0.0864,0.445,129.938,176702,4
Calvin Harris,Slide (feat. Frank Ocean & Migos),6gpcs5eMhJwax4mIfKDYQk,2017-02-24,74,0.736,0.795,1,-3.299,0,0.0545,0.498,1.21e-06,0.254,0.511,104.066,230813,4
Joyner Lucas,Isis (feat. Logic),4h7qcXBtaOJnmrapxoWxGf,2020-03-27,74,0.884,0.936,1,-3.931,1,0.167,0.206,0.0,0.262,0.758,120.004,236501,4
Panic! At The Disco,"Hey Look Ma, I Made It",22oEJW6r2rMb9z4IntfyEa,2018-06-22,74,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4
Jordan Davis,Almost Maybes,14JFKtBSqefxfMiKhq6JT8,2020-05-08,74,0.582,0.868,11,-3.927,1,0.0522,0.146,0.0,0.103,0.555,90.105,179153,4
Morgan Wallen,The Way I Talk,21LRaD9rB3v7p7DDCZsW4y,2018-04-27,74,0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,208280,4
A$AP Rocky,Babushka Boi,643PW82aBMUa1FiWi5VQY7,2019-08-28,74,0.897,0.743,10,-5.446,0,0.222,0.304,4.44e-05,0.137,0.905,134.979,187105,4
Miranda Lambert,Bluebird,0kPeZAyIhIfeZNrtfjJGDB,2019-11-01,74,0.661,0.633,7,-5.986,1,0.0349,0.038,2.82e-06,0.124,0.613,81.984,209760,4
Thomas Rhett,Beer Can’t Fix,7idmHTAQQPUFqdjXkoooXD,2019-05-31,74,0.711,0.774,7,-4.068,1,0.0308,0.0317,0.0,0.124,0.939,111.016,209733,4
Florida Georgia Line,I Love My Country,5blHL2xSCGv00fr1DGuvEf,2020-05-22,74,0.527,0.943,4,-3.56,1,0.065,0.0249,0.0,0.373,0.584,140.132,184573,4
Young Thug,pick up the phone,20dP2DaMHIAmwWAbp7peSr,2016-09-16,74,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,252256,4
Au/Ra,Panic Room,7uUahoeqGNRMbpdeiLj1rS,2018-02-09,74,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,237773,4
Juice WRLD,I'll Be Fine,0INehbMZOFPnaPBAjK97i3,2018-12-10,74,0.523,0.678,8,-6.071,1,0.0692,0.000616,0.0,0.142,0.277,159.909,244194,4
Dreamville,Under The Sun (with J. Cole & Lute feat. DaBaby),6MF4tRr5lU8qok8IKaFOBE,2019-07-05,74,0.691,0.64,0,-6.441,1,0.369,0.511,0.0,0.409,0.163,138.672,202040,4
2KBABY,Old Streets,3k0LQivRnB690bkznEXI1E,2020-04-10,74,0.686,0.362,2,-12.042,1,0.617,0.512,0.0,0.168,0.6,126.7,105600,5
Flo Milli,In The Party,52BJrldggFQyTiW8XrILhO,2020-07-24,74,0.919,0.609,9,-5.059,1,0.262,0.0096,0.0,0.124,0.418,134.992,137362,4
Surfaces,Take It Easy,5Pgq1Gfeth2CuUhyCXwlfC,2020-02-28,74,0.765,0.689,6,-5.616,1,0.0456,0.236,7.39e-06,0.114,0.497,144.958,212850,4
Sasha Sloan,Lie,04NMWz4ctkuILV6mUR2iWp,2020-08-07,74,0.718,0.483,8,-6.596,1,0.0381,0.387,0.000208,0.124,0.29,103.997,209132,4
Chase Rice,Eyes On You,5AnSllIrgGsCZzZJkVnApx,2017-11-17,74,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,182493,4
Panic! At The Disco,Into the Unknown - Panic! At The Disco Version,421eObjg0DTm2qajJl5OJm,2019-11-15,74,0.456,0.828,1,-6.225,1,0.077,0.0244,0.0,0.21,0.313,116.719,189132,4
Trippie Redd,Topanga,5aXgz1oKK8Q9z9xvTmSnrO,2018-11-09,74,0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75e-06,0.109,0.039,105.955,215364,4
Machine Gun Kelly,Bad Things (with Camila Cabello),1PSBzsahR2AKwLJgx8ehBj,2017-05-12,74,0.697,0.691,2,-4.757,1,0.146,0.214,0.0,0.185,0.305,137.853,239293,4
PnB Rock,Selfish,2xbI8Vmyv3TkpTdywpPyNw,2017-01-13,74,0.638,0.6,1,-5.84,0,0.0438,0.114,0.0,0.187,0.0399,101.981,245604,4
Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,2018-04-06,74,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4
Andy Grammer,I Found You,3CAqTfkRgmImhxYDjyL6S7,2019-07-26,74,0.728,0.701,1,-6.58,1,0.0406,0.0945,2.08e-05,0.181,0.413,137.97,151734,4
